Date,High,Low,Open,Close,Volume,Adj Close
2021-06-04,40.790000915527344,39.79999923706055,40.54999923706055,39.9900016784668,4033700.0,36.348087310791016
2021-06-07,43.67300033569336,40.189998626708984,40.20000076293945,42.619998931884766,2441100.0,38.73857116699219
2021-06-08,43.81999969482422,41.560001373291016,43.439998626708984,43.369998931884766,1844200.0,39.42026901245117
2021-06-09,45.75,42.68000030517578,43.56999969482422,43.790000915527344,2334700.0,39.80202102661133
2021-06-10,45.54999923706055,43.650001525878906,45.060001373291016,44.869998931884766,1180600.0,40.78366470336914
2021-06-11,46.84000015258789,44.5,45.34000015258789,46.540000915527344,1884800.0,42.30157470703125
2021-06-14,47.099998474121094,43.75,46.86000061035156,44.88999938964844,1483300.0,40.801841735839844
2021-06-15,44.95000076293945,41.439998626708984,44.939998626708984,42.349998474121094,2222100.0,38.493160247802734
2021-06-16,45.349998474121094,42.5,42.79999923706055,45.119998931884766,2022400.0,41.010894775390625
2021-06-17,45.65999984741211,42.25,44.630001068115234,42.849998474121094,1534700.0,38.94762420654297
2021-06-18,43.75,41.5099983215332,42.849998474121094,42.34000015258789,1026100.0,38.48406982421875
2021-06-21,44.84000015258789,42.5,42.5,43.52000045776367,1226600.0,39.556610107421875
2021-06-22,44.91999816894531,42.900001525878906,43.939998626708984,43.970001220703125,996100.0,39.96562957763672
2021-06-23,44.810001373291016,42.70000076293945,43.88999938964844,44.54999923706055,1386200.0,40.49280548095703
2021-06-24,48.5,45.20000076293945,45.25,47.18000030517578,4356400.0,42.8832893371582
2021-06-25,49.29999923706055,45.7400016784668,47.54999923706055,48.939998626708984,2487300.0,44.48300552368164
2021-06-28,49.900001525878906,43.20000076293945,49.599998474121094,45.0,3545500.0,40.901824951171875
2021-06-29,45.82500076293945,43.11000061035156,45.15999984741211,43.560001373291016,1499600.0,39.59296798706055
2021-06-30,45.641998291015625,43.40999984741211,44.0,44.93000030517578,1624100.0,40.838199615478516
2021-07-01,45.2400016784668,42.0,44.75,42.41999816894531,2378100.0,38.556785583496094
2021-07-02,42.779998779296875,39.79999923706055,42.5099983215332,41.61000061035156,2961000.0,37.820556640625
2021-07-06,41.939998626708984,40.040000915527344,41.65999984741211,40.45000076293945,1651200.0,36.766197204589844
2021-07-07,41.790000915527344,39.900001525878906,40.400001525878906,40.90999984741211,1880700.0,37.184303283691406
2021-07-08,39.959999084472656,37.599998474121094,38.9900016784668,39.08000183105469,2484000.0,35.52096176147461
2021-07-09,41.880001068115234,38.77000045776367,39.5,41.47999954223633,1339400.0,37.702392578125
2021-07-12,43.237998962402344,40.70000076293945,41.52000045776367,42.27000045776367,1658800.0,38.420448303222656
2021-07-13,42.0,39.970001220703125,41.619998931884766,40.5099983215332,1130800.0,36.82072830200195
2021-07-14,41.25,38.119998931884766,40.209999084472656,38.41999816894531,1577500.0,34.92106628417969
2021-07-15,40.34000015258789,37.70000076293945,37.810001373291016,39.97999954223633,1260000.0,36.33899688720703
2021-07-16,39.84000015258789,37.70000076293945,39.59000015258789,37.849998474121094,1740700.0,34.402976989746094
2021-07-19,38.25,35.560001373291016,36.470001220703125,38.029998779296875,1338900.0,34.566585540771484
2021-07-20,38.084999084472656,36.599998474121094,37.16999816894531,37.5099983215332,1021100.0,34.09394073486328
2021-07-21,40.04999923706055,37.630001068115234,37.84000015258789,39.97999954223633,932700.0,36.33899688720703
2021-07-22,40.2400016784668,38.54999923706055,40.0,38.86000061035156,915000.0,35.32099914550781
2021-07-23,38.77000045776367,36.9900016784668,38.7400016784668,37.810001373291016,920200.0,34.36662292480469
2021-07-26,37.4900016784668,35.88999938964844,37.0,36.25,2574100.0,32.948692321777344
2021-07-27,36.04999923706055,33.709999084472656,36.0099983215332,34.619998931884766,3821100.0,31.46713638305664
2021-07-28,37.369998931884766,35.4900016784668,35.61000061035156,37.0099983215332,2256300.0,33.63947677612305
2021-07-29,40.369998931884766,37.5,37.88999938964844,39.5,1541700.0,35.902713775634766
2021-07-30,40.38800048828125,38.31999969482422,38.58000183105469,39.13999938964844,1068300.0,35.57550048828125
2021-08-02,41.154998779296875,39.7599983215332,40.400001525878906,40.150001525878906,1607600.0,36.4935188293457
2021-08-03,42.060001373291016,39.0,40.86000061035156,42.02000045776367,1708700.0,38.193214416503906
2021-08-04,42.81999969482422,41.06999969482422,42.79999923706055,41.58000183105469,1102500.0,37.79328918457031
2021-08-05,42.369998931884766,41.439998626708984,41.970001220703125,41.880001068115234,734100.0,38.06596755981445
2021-08-06,42.755001068115234,41.611000061035156,42.040000915527344,42.650001525878906,686300.0,38.76584243774414
2021-08-09,43.0,41.22999954223633,42.75,42.65999984741211,1292100.0,38.77492904663086
2021-08-10,43.060001373291016,42.150001525878906,42.599998474121094,42.849998474121094,1623800.0,38.94762420654297
2021-08-11,43.349998474121094,41.90299987792969,43.189998626708984,42.7400016784668,1117800.0,38.84764862060547
2021-08-12,43.380001068115234,41.560001373291016,43.0,42.779998779296875,1004600.0,38.884002685546875
2021-08-13,45.380001068115234,42.7400016784668,43.290000915527344,44.439998626708984,1844800.0,40.392822265625
2021-08-16,45.25,43.5,44.290000915527344,44.650001525878906,2325400.0,40.583702087402344
2021-08-17,46.4900016784668,43.81999969482422,44.75,45.5099983215332,2655400.0,41.365379333496094
2021-08-18,49.0,46.0,47.0099983215332,46.72999954223633,8041400.0,42.474273681640625
2021-08-19,46.599998474121094,43.540000915527344,46.0,45.02000045776367,3833300.0,40.92000198364258
2021-08-20,46.88999938964844,43.290000915527344,43.79999923706055,46.06999969482422,3276200.0,41.87438201904297
2021-08-23,48.75,47.099998474121094,47.29999923706055,48.369998931884766,4173500.0,43.96491622924805
2021-08-24,49.38999938964844,46.33000183105469,46.75,49.25,3987600.0,46.69553756713867
2021-08-25,52.849998474121094,48.25,49.52000045776367,49.709999084472656,3324300.0,47.13167953491211
2021-08-26,49.933998107910156,47.099998474121094,49.70000076293945,47.5099983215332,2666300.0,45.04578399658203
2021-08-27,49.7599983215332,47.54999923706055,47.900001525878906,48.9900016784668,1305300.0,46.44902420043945
2021-08-30,50.0,48.029998779296875,49.7400016784668,48.689998626708984,1479900.0,46.164581298828125
2021-08-31,49.369998931884766,47.59000015258789,49.040000915527344,48.29999923706055,1366100.0,45.7948112487793
2021-09-01,50.970001220703125,48.349998474121094,48.5099983215332,50.81999969482422,3376600.0,48.184104919433594
2021-09-02,53.25,51.0,51.189998626708984,53.0,2471100.0,50.25103759765625
2021-09-03,54.70000076293945,52.111000061035156,53.0,54.13999938964844,2353500.0,51.331905364990234
2021-09-07,57.53499984741211,54.310001373291016,55.34000015258789,55.099998474121094,2759200.0,52.24211502075195
2021-09-08,56.08000183105469,53.18000030517578,54.5,55.68000030517578,2228600.0,52.792030334472656
2021-09-09,58.97999954223633,55.59000015258789,55.95000076293945,58.09000015258789,3461900.0,55.077030181884766
2021-09-10,60.29999923706055,57.75,58.5,58.61000061035156,2757400.0,55.57006072998047
2021-09-13,59.54999923706055,55.34000015258789,59.5099983215332,58.689998626708984,3371600.0,55.64590835571289
2021-09-14,58.38800048828125,56.56999969482422,58.09000015258789,57.119998931884766,1576500.0,54.15734100341797
2021-09-15,60.79999923706055,57.060001373291016,57.29999923706055,60.119998931884766,2810200.0,57.001739501953125
2021-09-16,62.20000076293945,59.45000076293945,60.689998626708984,60.650001525878906,2225400.0,57.50425338745117
2021-09-17,60.9900016784668,59.119998931884766,60.81999969482422,59.40999984741211,1288800.0,56.32856750488281
2021-09-20,57.45500183105469,53.61000061035156,55.9900016784668,54.290000915527344,3930800.0,51.47412872314453
2021-09-21,56.970001220703125,54.060001373291016,55.810001373291016,55.88999938964844,2141200.0,52.99113845825195
2021-09-22,55.61000061035156,52.0099983215332,55.61000061035156,55.0,2354900.0,52.147300720214844
2021-09-23,59.70000076293945,55.2599983215332,55.9900016784668,58.939998626708984,2467300.0,55.88294219970703
2021-09-24,58.869998931884766,56.58000183105469,57.810001373291016,56.70000076293945,1363500.0,53.75912857055664
2021-09-27,55.77000045776367,53.599998474121094,54.939998626708984,55.099998474121094,2744900.0,52.24211502075195
2021-09-28,55.0,51.5,54.25,53.369998931884766,2952200.0,50.601844787597656
2021-09-29,53.54999923706055,49.75,53.0,51.34000015258789,3482000.0,48.6771354675293
2021-09-30,51.38999938964844,48.91999816894531,50.400001525878906,50.70000076293945,2578100.0,48.07033157348633
2021-10-01,51.189998626708984,47.439998626708984,51.189998626708984,49.54999923706055,3270100.0,46.979976654052734
2021-10-04,47.470001220703125,43.40999984741211,47.400001525878906,43.86000061035156,7946600.0,41.58510208129883
2021-10-05,46.34000015258789,43.70000076293945,44.959999084472656,44.11000061035156,4011500.0,41.82213592529297
2021-10-06,44.529998779296875,42.13999938964844,43.84000015258789,44.119998931884766,2851300.0,41.83161544799805
2021-10-07,46.95000076293945,44.29999923706055,45.439998626708984,44.41999816894531,3027400.0,42.11605453491211
2021-10-08,46.79999923706055,43.029998779296875,46.45000076293945,43.970001220703125,2415300.0,41.68939971923828
2021-10-11,45.68000030517578,43.91999816894531,44.0,43.97999954223633,2327200.0,41.69887924194336
2021-10-12,47.08000183105469,44.36000061035156,44.83000183105469,46.61000061035156,2975900.0,44.192466735839844
2021-10-13,47.29999923706055,45.38999938964844,47.2599983215332,45.95000076293945,2746600.0,43.56669998168945
2021-10-14,46.459999084472656,43.099998474121094,46.04999923706055,43.310001373291016,3828700.0,41.063629150390625
2021-10-15,44.66999816894531,42.56999969482422,43.63999938964844,43.90999984741211,1966700.0,41.63250732421875
2021-10-18,47.18000030517578,44.11000061035156,44.599998474121094,45.93000030517578,3055100.0,43.54773712158203
2021-10-19,49.630001068115234,46.5,46.5,49.31999969482422,3468600.0,46.761905670166016
2021-10-20,50.66999816894531,47.7140007019043,49.189998626708984,50.0,2576300.0,47.406639099121094
2021-10-21,51.33000183105469,48.41999816894531,50.20000076293945,49.41999816894531,2040100.0,46.856719970703125
2021-10-22,49.95000076293945,47.7599983215332,49.81999969482422,49.5,1352300.0,46.93257141113281
2021-10-25,50.939998626708984,48.54999923706055,48.599998474121094,50.36000061035156,1936400.0,47.74796676635742
2021-10-26,51.880001068115234,48.61000061035156,50.29999923706055,49.18000030517578,2007800.0,46.62916946411133
2021-10-27,49.16999816894531,46.52000045776367,48.650001525878906,47.25,2331100.0,44.79927444458008
2021-10-28,49.7599983215332,47.25,48.040000915527344,49.400001525878906,1401000.0,46.83776092529297
2021-10-29,51.5,49.16999816894531,49.9900016784668,51.220001220703125,2093600.0,48.56336212158203
2021-11-01,54.650001525878906,52.2599983215332,52.279998779296875,54.279998779296875,2673900.0,51.46464538574219
2021-11-02,54.529998779296875,51.900001525878906,54.279998779296875,54.459999084472656,1968000.0,51.63530731201172
2021-11-03,55.5,54.119998931884766,55.310001373291016,54.959999084472656,1485100.0,52.109375
2021-11-04,54.9010009765625,50.63999938964844,54.86000061035156,53.16999816894531,3062300.0,50.41221618652344
2021-11-05,52.529998779296875,49.58000183105469,52.4900016784668,50.06999969482422,2743100.0,47.47300720214844
2021-11-08,51.709999084472656,49.31999969482422,50.88999938964844,49.560001373291016,1635800.0,46.98945999145508
2021-11-09,51.29999923706055,48.79999923706055,50.0,50.959999084472656,2634600.0,48.31684494018555
2021-11-10,50.20000076293945,47.060001373291016,49.70000076293945,48.04999923706055,3027300.0,45.557777404785156
2021-11-11,50.1349983215332,48.79999923706055,49.040000915527344,49.54999923706055,1484900.0,46.979976654052734
2021-11-12,50.29999923706055,48.709999084472656,49.720001220703125,50.209999084472656,1651400.0,47.605743408203125
2021-11-15,50.970001220703125,48.5,50.92499923706055,49.36000061035156,1897900.0,46.79983139038086
2021-11-16,50.279998779296875,47.43000030517578,48.91999816894531,50.099998474121094,3328800.0,47.50144958496094
2021-11-17,55.0099983215332,49.79999923706055,53.099998474121094,52.79999923706055,9628300.0,50.06140899658203
2021-11-18,56.0,52.29999923706055,53.5,54.470001220703125,6699800.0,51.64479064941406
2021-11-19,58.52000045776367,55.290000915527344,55.439998626708984,57.16999816894531,7412100.0,54.20474624633789
2021-11-22,60.09000015258789,54.650001525878906,58.099998474121094,57.0,6613200.0,54.0435676574707
2021-11-23,56.900001525878906,53.029998779296875,55.720001220703125,55.0,3715000.0,52.147300720214844
2021-11-24,54.95000076293945,52.63999938964844,54.0,54.599998474121094,2758500.0,51.76804733276367
2021-11-26,54.779998779296875,51.869998931884766,53.25,53.18000030517578,2597600.0,50.42169952392578
2021-11-29,57.83000183105469,52.91999816894531,55.20000076293945,57.630001068115234,4609000.0,54.640892028808594
2021-11-30,57.31999969482422,53.310001373291016,57.04999923706055,55.279998779296875,5520900.0,52.412776947021484
2021-12-01,56.599998474121094,53.2400016784668,56.11000061035156,53.43000030517578,3721100.0,50.65873336791992
2021-12-02,55.400001525878906,53.5,53.68000030517578,54.83000183105469,1919900.0,51.986122131347656
2021-12-03,57.5,53.33000183105469,55.5099983215332,54.349998474121094,3405100.0,51.53101348876953
2021-12-06,56.72100067138672,51.900001525878906,54.33000183105469,55.68000030517578,4070600.0,52.792030334472656
2021-12-07,60.0,56.900001525878906,56.900001525878906,57.95000076293945,6754200.0,54.94429397583008
2021-12-08,61.5,56.02000045776367,59.290000915527344,56.18000030517578,10137800.0,53.26609802246094
2021-12-09,55.650001525878906,54.04999923706055,55.599998474121094,54.150001525878906,6272100.0,51.34138870239258
2021-12-10,55.349998474121094,51.279998779296875,54.5,51.70000076293945,5757900.0,49.018463134765625
2021-12-13,52.54999923706055,49.36000061035156,52.45000076293945,49.470001220703125,5100900.0,46.90412902832031
2021-12-14,49.959999084472656,48.0099983215332,49.0,48.20000076293945,6181100.0,45.70000076293945
2021-12-15,49.459999084472656,45.630001068115234,46.5099983215332,49.400001525878906,5920500.0,49.400001525878906
2021-12-16,52.13999938964844,49.310001373291016,50.279998779296875,49.7599983215332,5192100.0,49.7599983215332
2021-12-17,51.452999114990234,48.040000915527344,49.0,50.959999084472656,4749300.0,50.959999084472656
2021-12-20,51.45000076293945,49.220001220703125,50.599998474121094,50.66999816894531,3660800.0,50.66999816894531
2021-12-21,52.16999816894531,50.779998779296875,51.290000915527344,52.119998931884766,2455100.0,52.119998931884766
2021-12-22,52.5,51.439998626708984,52.0099983215332,52.220001220703125,1498100.0,52.220001220703125
2021-12-23,53.84000015258789,51.720001220703125,52.5,53.65999984741211,2220500.0,53.65999984741211
2021-12-27,55.0,53.45000076293945,53.880001068115234,54.959999084472656,2514100.0,54.959999084472656
2021-12-28,57.2400016784668,54.5099983215332,55.029998779296875,54.93000030517578,3168700.0,54.93000030517578
2021-12-29,57.599998474121094,54.5,55.15999984741211,57.060001373291016,3356500.0,57.060001373291016
2021-12-30,58.810001373291016,57.15999984741211,57.38999938964844,58.0099983215332,2460100.0,58.0099983215332
2021-12-31,59.13999938964844,56.5,57.939998626708984,58.86000061035156,2154900.0,58.86000061035156
